Record,SppNumb,Species,Length_mm,Weight_g,Length_in,Weight_lbs,Sex,Maturity,MM,DD,YYYY,Date,WaterBody,Section,Count,Notes,LOC_Name,LOC_Number,NetType,Position,Season,TimeSet,TimePulled,HoursSet,H2OTempF,H2OTempC,NetNumb,NetCount,ConditionFultonsK,ConditionFiltered,Strategy,Length_cm,100mmGroup
107014,5,BULL,235,101,9.25,0.22,NA,NA,5,19,2014,5/19/2014,Koocanusa,Rexford,1,NA,North Point Murray,13,2,NA,Spring,NA,NA,NA,NA,NA,13,NA,77.82,TRUE,Mainstem,23,200
106684,5,BULL,250,123,9.84,0.27,NA,NA,5,19,2014,5/19/2014,Koocanusa,Rexford,1,NA,Mid Sophie,15,2,NA,Spring,NA,NA,NA,NA,NA,15,NA,78.72,TRUE,Mainstem,25,200
107180,5,BULL,250,138,9.84,0.3,NA,NA,5,19,2014,5/19/2014,Koocanusa,Rexford,1,NA,North Point Young,17,2,NA,Spring,NA,NA,NA,NA,NA,17,NA,88.32,TRUE,Mainstem,25,200
106932,5,BULL,257,146,10.12,0.32,NA,NA,5,19,2014,5/19/2014,Koocanusa,Rexford,1,NA,North Point Dodge,10,2,NA,Spring,NA,NA,NA,NA,NA,10,NA,86.01,TRUE,Mainstem,25,200
106848,5,BULL,262,NA,10.31,NA,NA,NA,5,19,2014,5/19/2014,Koocanusa,Rexford,1,live release,North of North Point Tobacco,9,2,NA,Spring,NA,NA,NA,NA,NA,9,NA,NA,FALSE,Mainstem,26,200
106845,5,BULL,277,164,10.91,0.36,NA,NA,5,19,2014,5/19/2014,Koocanusa,Rexford,1,NA,North of North Point Tobacco,9,2,NA,Spring,NA,NA,NA,NA,NA,9,NA,77.16,TRUE,Mainstem,27,200
107262,5,BULL,286,193,11.26,0.43,NA,NA,5,19,2014,5/19/2014,Koocanusa,Rexford,1,immature,North Sophie,18,2,NA,Spring,NA,NA,NA,NA,NA,18,NA,82.5,TRUE,Mainstem,28,200
107088,5,BULL,323,263,12.72,0.58,Female,NA,5,19,2014,5/19/2014,Koocanusa,Rexford,1,juvenile,North Point Tobacco,8,2,NA,Spring,NA,NA,NA,NA,NA,8,NA,78.05,TRUE,Mainstem,32,300
106844,5,BULL,331,318,13.03,0.7,NA,NA,5,19,2014,5/19/2014,Koocanusa,Rexford,1,NA,North of North Point Tobacco,9,2,NA,Spring,NA,NA,NA,NA,NA,9,NA,87.69,TRUE,Mainstem,33,300
106705,5,BULL,361,495,14.21,1.09,Female,NA,5,19,2014,5/19/2014,Koocanusa,Rexford,1,NA,North Black Lake,3,2,NA,Spring,NA,NA,NA,NA,NA,3,NA,105.22,TRUE,Mainstem,36,300
106704,5,BULL,402,572,15.83,1.26,Female,NA,5,19,2014,5/19/2014,Koocanusa,Rexford,1,NA,North Black Lake,3,2,NA,Spring,NA,NA,NA,NA,NA,3,NA,88.05,TRUE,Mainstem,40,400
107260,5,BULL,407,731,16.02,1.61,Female,NA,5,19,2014,5/19/2014,Koocanusa,Rexford,1,immature,North Sophie,18,2,NA,Spring,NA,NA,NA,NA,NA,18,NA,108.43,TRUE,Mainstem,40,400
107400,5,BULL,410,NA,16.14,NA,NA,NA,5,19,2014,5/19/2014,Koocanusa,Rexford,1,live release,South Black Lake,2,2,NA,Spring,NA,NA,NA,NA,NA,2,NA,NA,FALSE,Mainstem,41,400
107335,5,BULL,411,723,16.18,1.59,NA,NA,5,19,2014,5/19/2014,Koocanusa,Rexford,1,NA,Sandhill,19,2,NA,Spring,NA,NA,NA,NA,NA,19,NA,104.14,TRUE,Mainstem,41,400
106703,5,BULL,425,844,16.73,1.86,NA,NA,5,19,2014,5/19/2014,Koocanusa,Rexford,1,NA,North Black Lake,3,2,NA,Spring,NA,NA,NA,NA,NA,3,NA,109.95,TRUE,Mainstem,42,400
106683,5,BULL,437,708,17.2,1.56,Female,NA,5,19,2014,5/19/2014,Koocanusa,Rexford,1,NA,Mid Sophie,15,2,NA,Spring,NA,NA,NA,NA,NA,15,NA,84.84,TRUE,Mainstem,43,400
106934,5,BULL,454,NA,17.87,NA,NA,NA,5,19,2014,5/19/2014,Koocanusa,Rexford,1,live release,North Point Dodge,10,2,NA,Spring,NA,NA,NA,NA,NA,10,NA,NA,FALSE,Mainstem,45,400
107089,5,BULL,454,718,17.87,1.58,NA,NA,5,19,2014,5/19/2014,Koocanusa,Rexford,1,NA,North Point Tobacco,8,2,NA,Spring,NA,NA,NA,NA,NA,8,NA,76.73,TRUE,Mainstem,45,400
107090,5,BULL,455,1042,17.91,2.3,Male,NA,5,19,2014,5/19/2014,Koocanusa,Rexford,1,juvenile,North Point Tobacco,8,2,NA,Spring,NA,NA,NA,NA,NA,8,NA,110.62,TRUE,Mainstem,45,400
106702,5,BULL,461,1126,18.15,2.48,Female,NA,5,19,2014,5/19/2014,Koocanusa,Rexford,1,NA,North Black Lake,3,2,NA,Spring,NA,NA,NA,NA,NA,3,NA,114.93,TRUE,Mainstem,46,400
107015,5,BULL,475,1264,18.7,2.78,NA,NA,5,19,2014,5/19/2014,Koocanusa,Rexford,1,NA,North Point Murray,13,2,NA,Spring,NA,NA,NA,NA,NA,13,NA,117.94,TRUE,Mainstem,47,400
106701,5,BULL,480,1224,18.9,2.7,Male,NA,5,19,2014,5/19/2014,Koocanusa,Rexford,1,NA,North Black Lake,3,2,NA,Spring,NA,NA,NA,NA,NA,3,NA,110.68,TRUE,Mainstem,48,400
107337,5,BULL,490,1392,19.29,3.07,NA,NA,5,19,2014,5/19/2014,Koocanusa,Rexford,1,122 mm Kokanee in stomach,Sandhill,19,2,NA,Spring,NA,NA,NA,NA,NA,19,NA,118.32,TRUE,Mainstem,49,400
107336,5,BULL,493,1219,19.41,2.69,NA,NA,5,19,2014,5/19/2014,Koocanusa,Rexford,1,NA,Sandhill,19,2,NA,Spring,NA,NA,NA,NA,NA,19,NA,101.73,TRUE,Mainstem,49,400
106708,5,BULL,556,NA,21.89,NA,NA,NA,5,19,2014,5/19/2014,Koocanusa,Rexford,1,live release,North Black Lake,3,2,NA,Spring,NA,NA,NA,NA,NA,3,NA,NA,FALSE,Mainstem,55,500
106597,5,BULL,565,NA,22.24,NA,NA,NA,5,19,2014,5/19/2014,Koocanusa,Rexford,1,live release,Far South Tobacco,6,2,NA,Spring,NA,NA,NA,NA,NA,6,NA,NA,FALSE,Mainstem,56,500
106933,5,BULL,582,1794,22.91,3.95,Female,NA,5,19,2014,5/19/2014,Koocanusa,Rexford,1,NA,North Point Dodge,10,2,NA,Spring,NA,NA,NA,NA,NA,10,NA,91,TRUE,Mainstem,58,500
106681,5,BULL,655,2774,25.79,6.11,Male,NA,5,19,2014,5/19/2014,Koocanusa,Rexford,1,NA,Mid Sophie,15,2,NA,Spring,NA,NA,NA,NA,NA,15,NA,98.71,TRUE,Mainstem,65,600
106709,5,BULL,659,NA,25.94,NA,NA,NA,5,19,2014,5/19/2014,Koocanusa,Rexford,1,live release,North Black Lake,3,2,NA,Spring,NA,NA,NA,NA,NA,3,NA,NA,FALSE,Mainstem,65,600
106846,5,BULL,670,NA,26.38,NA,NA,NA,5,19,2014,5/19/2014,Koocanusa,Rexford,1,live release,North of North Point Tobacco,9,2,NA,Spring,NA,NA,NA,NA,NA,9,NA,NA,FALSE,Mainstem,67,600
106699,5,BULL,683,3855,26.89,8.49,Female,NA,5,19,2014,5/19/2014,Koocanusa,Rexford,1,NA,North Black Lake,3,2,NA,Spring,NA,NA,NA,NA,NA,3,NA,120.99,TRUE,Mainstem,68,600
107259,5,BULL,684,3095,26.93,6.82,Female,NA,5,19,2014,5/19/2014,Koocanusa,Rexford,1,NA,North Sophie,18,2,NA,Spring,NA,NA,NA,NA,NA,18,NA,96.71,TRUE,Mainstem,68,600
107261,5,BULL,685,3722,26.97,8.2,Female,NA,5,19,2014,5/19/2014,Koocanusa,Rexford,1,NA,North Sophie,18,2,NA,Spring,NA,NA,NA,NA,NA,18,NA,115.8,TRUE,Mainstem,68,600
107091,5,BULL,690,NA,27.17,NA,NA,NA,5,19,2014,5/19/2014,Koocanusa,Rexford,1,live release,North Point Tobacco,8,2,NA,Spring,NA,NA,NA,NA,NA,8,NA,NA,FALSE,Mainstem,69,600
106682,5,BULL,701,3667,27.6,8.08,Male,NA,5,19,2014,5/19/2014,Koocanusa,Rexford,1,NA,Mid Sophie,15,2,NA,Spring,NA,NA,NA,NA,NA,15,NA,106.45,TRUE,Mainstem,70,700
106936,5,BULL,701,NA,27.6,NA,NA,NA,5,19,2014,5/19/2014,Koocanusa,Rexford,1,live release,North Point Dodge,10,2,NA,Spring,NA,NA,NA,NA,NA,10,NA,NA,FALSE,Mainstem,70,700
107401,5,BULL,702,NA,27.64,NA,NA,NA,5,19,2014,5/19/2014,Koocanusa,Rexford,1,live release,South Black Lake,2,2,NA,Spring,NA,NA,NA,NA,NA,2,NA,NA,FALSE,Mainstem,70,700
106710,5,BULL,710,NA,27.95,NA,NA,NA,5,19,2014,5/19/2014,Koocanusa,Rexford,1,live release,North Black Lake,3,2,NA,Spring,NA,NA,NA,NA,NA,3,NA,NA,FALSE,Mainstem,71,700
107399,5,BULL,710,NA,27.95,NA,NA,NA,5,19,2014,5/19/2014,Koocanusa,Rexford,1,live release,South Black Lake,2,2,NA,Spring,NA,NA,NA,NA,NA,2,NA,NA,FALSE,Mainstem,71,700
107482,5,BULL,710,NA,27.95,NA,NA,NA,5,19,2014,5/19/2014,Koocanusa,Rexford,1,live release,South of Far South Tobacco,5,2,NA,Spring,NA,NA,NA,NA,NA,5,NA,NA,FALSE,Mainstem,71,700
106937,5,BULL,715,NA,28.15,NA,NA,NA,5,19,2014,5/19/2014,Koocanusa,Rexford,1,live release,North Point Dodge,10,2,NA,Spring,NA,NA,NA,NA,NA,10,NA,NA,FALSE,Mainstem,71,700
106700,5,BULL,738,4431,29.06,9.76,Female,NA,5,19,2014,5/19/2014,Koocanusa,Rexford,1,NA,North Black Lake,3,2,NA,Spring,NA,NA,NA,NA,NA,3,NA,110.24,TRUE,Mainstem,73,700
106847,5,BULL,745,NA,29.33,NA,NA,NA,5,19,2014,5/19/2014,Koocanusa,Rexford,1,live release,North of North Point Tobacco,9,2,NA,Spring,NA,NA,NA,NA,NA,9,NA,NA,FALSE,Mainstem,74,700
106707,5,BULL,754,NA,29.69,NA,NA,NA,5,19,2014,5/19/2014,Koocanusa,Rexford,1,live release,North Black Lake,3,2,NA,Spring,NA,NA,NA,NA,NA,3,NA,NA,FALSE,Mainstem,75,700
106935,5,BULL,777,NA,30.59,NA,NA,NA,5,19,2014,5/19/2014,Koocanusa,Rexford,1,live release,North Point Dodge,10,2,NA,Spring,NA,NA,NA,NA,NA,10,NA,NA,FALSE,Mainstem,77,700
107016,5,BULL,778,3973,30.63,8.75,NA,NA,5,19,2014,5/19/2014,Koocanusa,Rexford,1,NA,North Point Murray,13,2,NA,Spring,NA,NA,NA,NA,NA,13,NA,84.37,TRUE,Mainstem,77,700
107017,5,BULL,784,NA,30.87,NA,NA,NA,5,19,2014,5/19/2014,Koocanusa,Rexford,1,live release,North Point Murray,13,2,NA,Spring,NA,NA,NA,NA,NA,13,NA,NA,FALSE,Mainstem,78,700
107481,5,BULL,796,NA,31.34,NA,NA,NA,5,19,2014,5/19/2014,Koocanusa,Rexford,1,live release,South of Far South Tobacco,5,2,NA,Spring,NA,NA,NA,NA,NA,5,NA,NA,FALSE,Mainstem,79,700
106706,5,BULL,830,NA,32.68,NA,NA,NA,5,19,2014,5/19/2014,Koocanusa,Rexford,1,live release,North Black Lake,3,2,NA,Spring,NA,NA,NA,NA,NA,3,NA,NA,FALSE,Mainstem,83,800
109181,5,BULL,230,100,9.06,0.22,NA,NA,5,11,2015,5/11/2015,Koocanusa,Rexford,1,NA,South Tobacco,7,2,NA,Spring,NA,NA,NA,NA,54,7,NA,82.19,TRUE,Mainstem,23,200
108653,5,BULL,270,163,10.63,0.36,NA,NA,5,11,2015,5/11/2015,Koocanusa,Rexford,1,NA,North Point Dodge,10,2,NA,Spring,NA,NA,NA,NA,54,10,NA,82.81,TRUE,Mainstem,27,200
109010,5,BULL,296,218,11.65,0.48,NA,NA,5,11,2015,5/11/2015,Koocanusa,Rexford,1,NA,South Black Lake,2,2,NA,Spring,NA,NA,NA,NA,54,2,NA,84.06,TRUE,Mainstem,29,200
108787,5,BULL,318,NA,12.52,NA,NA,NA,5,11,2015,5/11/2015,Koocanusa,Rexford,1,live release,North Point Young,17,2,NA,Spring,NA,NA,NA,NA,54,17,NA,NA,FALSE,Mainstem,31,300
109084,5,BULL,320,316,12.6,0.7,NA,NA,5,11,2015,5/11/2015,Koocanusa,Rexford,1,NA,South of Far South Tobacco,5,2,NA,Spring,NA,NA,NA,NA,54,5,NA,96.44,TRUE,Mainstem,32,300
109083,5,BULL,328,302,12.91,0.67,NA,NA,5,11,2015,5/11/2015,Koocanusa,Rexford,1,NA,South of Far South Tobacco,5,2,NA,Spring,NA,NA,NA,NA,54,5,NA,85.58,TRUE,Mainstem,32,300
108478,5,BULL,349,359,13.74,0.79,NA,NA,5,11,2015,5/11/2015,Koocanusa,Rexford,1,immature,Mid Sophie,15,2,NA,Spring,NA,NA,NA,NA,54,15,NA,84.45,TRUE,Mainstem,34,300
108965,5,BULL,371,452,14.61,1,NA,NA,5,11,2015,5/11/2015,Koocanusa,Rexford,1,NA,Sandhill,19,2,NA,Spring,NA,NA,NA,NA,54,19,NA,88.51,TRUE,Mainstem,37,300
108868,5,BULL,381,NA,15,NA,NA,NA,5,11,2015,5/11/2015,Koocanusa,Rexford,1,live release,North Sophie,18,2,NA,Spring,NA,NA,NA,NA,54,18,NA,NA,FALSE,Mainstem,38,300
108869,5,BULL,381,NA,15,NA,NA,NA,5,11,2015,5/11/2015,Koocanusa,Rexford,1,live release,North Sophie,18,2,NA,Spring,NA,NA,NA,NA,54,18,NA,NA,FALSE,Mainstem,38,300
108479,5,BULL,388,582,15.28,1.28,NA,NA,5,11,2015,5/11/2015,Koocanusa,Rexford,1,NA,Mid Sophie,15,2,NA,Spring,NA,NA,NA,NA,54,15,NA,99.64,TRUE,Mainstem,38,300
108867,5,BULL,392,590,15.43,1.3,NA,NA,5,11,2015,5/11/2015,Koocanusa,Rexford,1,NA,North Sophie,18,2,NA,Spring,NA,NA,NA,NA,54,18,NA,97.95,TRUE,Mainstem,39,300
108703,5,BULL,398,552,15.67,1.22,NA,NA,5,11,2015,5/11/2015,Koocanusa,Rexford,1,NA,North Point Murray,13,2,NA,Spring,NA,NA,NA,NA,54,13,NA,87.56,TRUE,Mainstem,39,300
108485,5,BULL,406,NA,15.98,NA,NA,NA,5,11,2015,5/11/2015,Koocanusa,Rexford,1,live release,Mid Sophie,15,2,NA,Spring,NA,NA,NA,NA,54,15,NA,NA,FALSE,Mainstem,40,400
108767,5,BULL,406,NA,15.98,NA,NA,NA,5,11,2015,5/11/2015,Koocanusa,Rexford,1,live release,North Point Tobacco,8,2,NA,Spring,NA,NA,NA,NA,54,8,NA,NA,FALSE,Mainstem,40,400
109087,5,BULL,406,NA,15.98,NA,NA,NA,5,11,2015,5/11/2015,Koocanusa,Rexford,1,live release,South of Far South Tobacco,5,2,NA,Spring,NA,NA,NA,NA,54,5,NA,NA,FALSE,Mainstem,40,400
108570,5,BULL,410,609,16.14,1.34,NA,NA,5,11,2015,5/11/2015,Koocanusa,Rexford,1,immature,North of North Point Tobacco,9,2,NA,Spring,NA,NA,NA,NA,54,9,NA,88.36,TRUE,Mainstem,41,400
108654,5,BULL,410,666,16.14,1.47,NA,NA,5,11,2015,5/11/2015,Koocanusa,Rexford,1,NA,North Point Dodge,10,2,NA,Spring,NA,NA,NA,NA,54,10,NA,96.63,TRUE,Mainstem,41,400
108406,5,BULL,419,NA,16.5,NA,NA,NA,5,11,2015,5/11/2015,Koocanusa,Rexford,1,live release,Far South Tobacco,6,2,NA,Spring,NA,NA,NA,NA,54,6,NA,NA,FALSE,Mainstem,41,400
108571,5,BULL,419,NA,16.5,NA,NA,NA,5,11,2015,5/11/2015,Koocanusa,Rexford,1,live release,North of North Point Tobacco,9,2,NA,Spring,NA,NA,NA,NA,54,9,NA,NA,FALSE,Mainstem,41,400
108966,5,BULL,424,608,16.69,1.34,NA,NA,5,11,2015,5/11/2015,Koocanusa,Rexford,1,NA,Sandhill,19,2,NA,Spring,NA,NA,NA,NA,54,19,NA,79.76,TRUE,Mainstem,42,400
108700,5,BULL,454,824,17.87,1.81,NA,NA,5,11,2015,5/11/2015,Koocanusa,Rexford,1,NA,North Point Murray,13,2,NA,Spring,NA,NA,NA,NA,54,13,NA,88.06,TRUE,Mainstem,45,400
108870,5,BULL,457,NA,17.99,NA,NA,NA,5,11,2015,5/11/2015,Koocanusa,Rexford,1,live release,North Sophie,18,2,NA,Spring,NA,NA,NA,NA,54,18,NA,NA,FALSE,Mainstem,45,400
109147,5,BULL,459,1021,18.07,2.25,NA,NA,5,11,2015,5/11/2015,Koocanusa,Rexford,1,NA,South Sophie,14,2,NA,Spring,NA,NA,NA,NA,54,14,NA,105.58,TRUE,Mainstem,45,400
109085,5,BULL,460,950,18.11,2.09,NA,NA,5,11,2015,5/11/2015,Koocanusa,Rexford,1,NA,South of Far South Tobacco,5,2,NA,Spring,NA,NA,NA,NA,54,5,NA,97.6,TRUE,Mainstem,46,400
108761,5,BULL,464,1094,18.27,2.41,NA,NA,5,11,2015,5/11/2015,Koocanusa,Rexford,1,NA,North Point Tobacco,8,2,NA,Spring,NA,NA,NA,NA,54,8,NA,109.51,TRUE,Mainstem,46,400
108541,5,BULL,465,1127,18.31,2.48,NA,NA,5,11,2015,5/11/2015,Koocanusa,Rexford,1,NA,North Black Lake,3,2,NA,Spring,NA,NA,NA,NA,54,3,NA,112.09,TRUE,Mainstem,46,400
109182,5,BULL,470,973,18.5,2.14,NA,NA,5,11,2015,5/11/2015,Koocanusa,Rexford,1,NA,South Tobacco,7,2,NA,Spring,NA,NA,NA,NA,54,7,NA,93.72,TRUE,Mainstem,47,400
108968,5,BULL,483,NA,19.02,NA,NA,NA,5,11,2015,5/11/2015,Koocanusa,Rexford,1,live release,Sandhill,19,2,NA,Spring,NA,NA,NA,NA,54,19,NA,NA,FALSE,Mainstem,48,400
109086,5,BULL,483,NA,19.02,NA,NA,NA,5,11,2015,5/11/2015,Koocanusa,Rexford,1,live release,South of Far South Tobacco,5,2,NA,Spring,NA,NA,NA,NA,54,5,NA,NA,FALSE,Mainstem,48,400
108764,5,BULL,484,1146,19.06,2.52,NA,NA,5,11,2015,5/11/2015,Koocanusa,Rexford,1,NA,North Point Tobacco,8,2,NA,Spring,NA,NA,NA,NA,54,8,NA,101.08,TRUE,Mainstem,48,400
109183,5,BULL,487,1075,19.17,2.37,NA,NA,5,11,2015,5/11/2015,Koocanusa,Rexford,1,NA,South Tobacco,7,2,NA,Spring,NA,NA,NA,NA,54,7,NA,93.07,TRUE,Mainstem,48,400
108544,5,BULL,495,NA,19.49,NA,NA,NA,5,11,2015,5/11/2015,Koocanusa,Rexford,1,live release,North Black Lake,3,2,NA,Spring,NA,NA,NA,NA,54,3,NA,NA,FALSE,Mainstem,49,400
109148,5,BULL,501,1416,19.72,3.12,NA,NA,5,11,2015,5/11/2015,Koocanusa,Rexford,1,NA,South Sophie,14,2,NA,Spring,NA,NA,NA,NA,54,14,NA,112.6,TRUE,Mainstem,50,500
108480,5,BULL,503,1233,19.8,2.72,NA,NA,5,11,2015,5/11/2015,Koocanusa,Rexford,1,immature,Mid Sophie,15,2,NA,Spring,NA,NA,NA,NA,54,15,NA,96.89,TRUE,Mainstem,50,500
108543,5,BULL,508,NA,20,NA,NA,NA,5,11,2015,5/11/2015,Koocanusa,Rexford,1,live release,North Black Lake,3,2,NA,Spring,NA,NA,NA,NA,54,3,NA,NA,FALSE,Mainstem,50,500
109014,5,BULL,508,NA,20,NA,NA,NA,5,11,2015,5/11/2015,Koocanusa,Rexford,1,live release,South Black Lake,2,2,NA,Spring,NA,NA,NA,NA,54,2,NA,NA,FALSE,Mainstem,50,500
108403,5,BULL,512,1167,20.16,2.57,NA,NA,5,11,2015,5/11/2015,Koocanusa,Rexford,1,NA,Far South Tobacco,6,2,NA,Spring,NA,NA,NA,NA,54,6,NA,86.95,TRUE,Mainstem,51,500
108763,5,BULL,519,1564,20.43,3.44,NA,NA,5,11,2015,5/11/2015,Koocanusa,Rexford,1,NA,North Point Tobacco,8,2,NA,Spring,NA,NA,NA,NA,54,8,NA,111.88,TRUE,Mainstem,51,500
108572,5,BULL,521,NA,20.51,NA,NA,NA,5,11,2015,5/11/2015,Koocanusa,Rexford,1,live release,North of North Point Tobacco,9,2,NA,Spring,NA,NA,NA,NA,54,9,NA,NA,FALSE,Mainstem,52,500
108402,5,BULL,524,1488,20.63,3.28,NA,NA,5,11,2015,5/11/2015,Koocanusa,Rexford,1,NA,Far South Tobacco,6,2,NA,Spring,NA,NA,NA,NA,54,6,NA,103.42,TRUE,Mainstem,52,500
108865,5,BULL,530,1613,20.87,3.55,NA,NA,5,11,2015,5/11/2015,Koocanusa,Rexford,1,NA,North Sophie,18,2,NA,Spring,NA,NA,NA,NA,54,18,NA,108.34,TRUE,Mainstem,53,500
108762,5,BULL,535,1452,21.06,3.2,NA,NA,5,11,2015,5/11/2015,Koocanusa,Rexford,1,NA,North Point Tobacco,8,2,NA,Spring,NA,NA,NA,NA,54,8,NA,94.82,TRUE,Mainstem,53,500
108785,5,BULL,537,1433,21.14,3.16,NA,NA,5,11,2015,5/11/2015,Koocanusa,Rexford,1,NA,North Point Young,17,2,NA,Spring,NA,NA,NA,NA,54,17,NA,92.54,TRUE,Mainstem,53,500
109149,5,BULL,545,1728,21.46,3.81,NA,NA,5,11,2015,5/11/2015,Koocanusa,Rexford,1,NA,South Sophie,14,2,NA,Spring,NA,NA,NA,NA,54,14,NA,106.75,TRUE,Mainstem,54,500
109011,5,BULL,547,1728,21.54,3.81,NA,NA,5,11,2015,5/11/2015,Koocanusa,Rexford,1,NA,South Black Lake,2,2,NA,Spring,NA,NA,NA,NA,54,2,NA,105.58,TRUE,Mainstem,54,500
108481,5,BULL,552,1718,21.73,3.78,NA,NA,5,11,2015,5/11/2015,Koocanusa,Rexford,1,mature,Mid Sophie,15,2,NA,Spring,NA,NA,NA,NA,54,15,NA,102.14,TRUE,Mainstem,55,500
108967,5,BULL,558,1724,21.97,3.8,NA,NA,5,11,2015,5/11/2015,Koocanusa,Rexford,1,NA,Sandhill,19,2,NA,Spring,NA,NA,NA,NA,54,19,NA,99.23,TRUE,Mainstem,55,500
108484,5,BULL,559,NA,22.01,NA,NA,NA,5,11,2015,5/11/2015,Koocanusa,Rexford,1,live release,Mid Sophie,15,2,NA,Spring,NA,NA,NA,NA,54,15,NA,NA,FALSE,Mainstem,55,500
108704,5,BULL,559,NA,22.01,NA,NA,NA,5,11,2015,5/11/2015,Koocanusa,Rexford,1,live release,North Point Murray,13,2,NA,Spring,NA,NA,NA,NA,54,13,NA,NA,FALSE,Mainstem,55,500
108766,5,BULL,559,2130,22.01,4.69,NA,NA,5,11,2015,5/11/2015,Koocanusa,Rexford,1,NA,North Point Tobacco,8,2,NA,Spring,NA,NA,NA,NA,54,8,NA,121.94,TRUE,Mainstem,55,500
108969,5,BULL,559,NA,22.01,NA,NA,NA,5,11,2015,5/11/2015,Koocanusa,Rexford,1,live release,Sandhill,19,2,NA,Spring,NA,NA,NA,NA,54,19,NA,NA,FALSE,Mainstem,55,500
108542,5,BULL,560,1804,22.05,3.97,NA,NA,5,11,2015,5/11/2015,Koocanusa,Rexford,1,NA,North Black Lake,3,2,NA,Spring,NA,NA,NA,NA,54,3,NA,102.72,TRUE,Mainstem,56,500
108404,5,BULL,563,1867,22.17,4.11,NA,NA,5,11,2015,5/11/2015,Koocanusa,Rexford,1,NA,Far South Tobacco,6,2,NA,Spring,NA,NA,NA,NA,54,6,NA,104.62,TRUE,Mainstem,56,500
108482,5,BULL,568,1909,22.36,4.2,NA,NA,5,11,2015,5/11/2015,Koocanusa,Rexford,1,immature,Mid Sophie,15,2,NA,Spring,NA,NA,NA,NA,54,15,NA,104.17,TRUE,Mainstem,56,500
109012,5,BULL,581,2318,22.87,5.11,NA,NA,5,11,2015,5/11/2015,Koocanusa,Rexford,1,NA,South Black Lake,2,2,NA,Spring,NA,NA,NA,NA,54,2,NA,118.19,TRUE,Mainstem,58,500
108483,5,BULL,594,2430,23.39,5.35,NA,NA,5,11,2015,5/11/2015,Koocanusa,Rexford,1,immature,Mid Sophie,15,2,NA,Spring,NA,NA,NA,NA,54,15,NA,115.94,TRUE,Mainstem,59,500
108701,5,BULL,607,2356,23.9,5.19,NA,NA,5,11,2015,5/11/2015,Koocanusa,Rexford,1,NA,North Point Murray,13,2,NA,Spring,NA,NA,NA,NA,54,13,NA,105.34,TRUE,Mainstem,60,600
108401,5,BULL,620,2554,24.41,5.63,NA,NA,5,11,2015,5/11/2015,Koocanusa,Rexford,1,NA,Far South Tobacco,6,2,NA,Spring,NA,NA,NA,NA,54,6,NA,107.16,TRUE,Mainstem,62,600
108970,5,BULL,622,NA,24.49,NA,NA,NA,5,11,2015,5/11/2015,Koocanusa,Rexford,1,live release,Sandhill,19,2,NA,Spring,NA,NA,NA,NA,54,19,NA,NA,FALSE,Mainstem,62,600
109151,5,BULL,635,NA,25,NA,NA,NA,5,11,2015,5/11/2015,Koocanusa,Rexford,1,live release,South Sophie,14,2,NA,Spring,NA,NA,NA,NA,54,14,NA,NA,FALSE,Mainstem,63,600
109013,5,BULL,643,2930,25.31,6.45,NA,NA,5,11,2015,5/11/2015,Koocanusa,Rexford,1,NA,South Black Lake,2,2,NA,Spring,NA,NA,NA,NA,54,2,NA,110.21,TRUE,Mainstem,64,600
108866,5,BULL,648,2625,25.51,5.78,NA,NA,5,11,2015,5/11/2015,Koocanusa,Rexford,1,NA,North Sophie,18,2,NA,Spring,NA,NA,NA,NA,54,18,NA,96.47,TRUE,Mainstem,64,600
108765,5,BULL,653,2932,25.71,6.46,NA,NA,5,11,2015,5/11/2015,Koocanusa,Rexford,1,NA,North Point Tobacco,8,2,NA,Spring,NA,NA,NA,NA,54,8,NA,105.3,TRUE,Mainstem,65,600
109150,5,BULL,660,NA,25.98,NA,NA,NA,5,11,2015,5/11/2015,Koocanusa,Rexford,1,live release,South Sophie,14,2,NA,Spring,NA,NA,NA,NA,54,14,NA,NA,FALSE,Mainstem,66,600
108405,5,BULL,686,NA,27.01,NA,NA,NA,5,11,2015,5/11/2015,Koocanusa,Rexford,1,live release,Far South Tobacco,6,2,NA,Spring,NA,NA,NA,NA,54,6,NA,NA,FALSE,Mainstem,68,600
108702,5,BULL,688,3386,27.09,7.46,NA,NA,5,11,2015,5/11/2015,Koocanusa,Rexford,1,NA,North Point Murray,13,2,NA,Spring,NA,NA,NA,NA,54,13,NA,103.97,TRUE,Mainstem,68,600
108655,5,BULL,692,3124,27.24,6.88,NA,NA,5,11,2015,5/11/2015,Koocanusa,Rexford,1,NA,North Point Dodge,10,2,NA,Spring,NA,NA,NA,NA,54,10,NA,94.27,TRUE,Mainstem,69,600
108545,5,BULL,699,NA,27.52,NA,NA,NA,5,11,2015,5/11/2015,Koocanusa,Rexford,1,live release,North Black Lake,3,2,NA,Spring,NA,NA,NA,NA,54,3,NA,NA,FALSE,Mainstem,69,600
108786,5,BULL,747,4025,29.41,8.87,NA,NA,5,11,2015,5/11/2015,Koocanusa,Rexford,1,NA,North Point Young,17,2,NA,Spring,NA,NA,NA,NA,54,17,NA,96.56,TRUE,Mainstem,74,700
